Ref	Pos	Value	ReadCount	x	y
JN555585+	40826	0.08476498087796	1	6963	8.53672587020184e-07
JN555585+	40827	0.08476498087796	0	6964	8.53672587020184e-07
JN555585+	40828	0.0442218856909709	1	6965	8.53672587020184e-07
JN555585+	40829	0.0214054251961323	1	6966	8.53672587020184e-07
JN555585+	40830	0.0142909237578912	3	6967	8.53672587020184e-07
JN555585+	40831	0.0214054251961323	0	6968	8.53672587020184e-07
JN555585+	40832	0.010486006834855	1	6969	8.53672587020184e-07
JN555585+	40833	0.00632962137923372	1	6970	8.53672587020184e-07
JN555585+	40834	0.00632962137923372	1	6971	8.53672587020184e-07
JN555585+	40835	0.00614272711068361	3	6972	8.53672587020184e-07
JN555585+	40836	0.00614272711068361	0	6973	8.53672587020184e-07
JN555585+	40837	0.00593734116601862	3	6974	8.53672587020184e-07
JN555585+	40838	0.00593734116601862	2	6975	8.53672587020184e-07
JN555585+	40839	0.00571464587957905	3	6976	8.53672587020184e-07
JN555585+	40840	0.0134784767597463	4	6977	8.53672587020184e-07
JN555585+	40841	0.0134784767597463	1	6978	8.53672587020184e-07
JN555585+	40842	0.0130207220051966	3	6979	8.53672587020184e-07
JN555585+	40843	0.0130207220051966	0	6980	8.53672587020184e-07
JN555585+	40844	0.00870073467964359	2	6981	8.53672587020184e-07
JN555585+	40845	0.00352765126544797	1	6982	8.53672587020184e-07
JN555585+	40846	0.00131648069044563	2	6983	8.53672587020184e-07
JN555585+	40847	0.00131648069044563	1	6984	8.53672587020184e-07
JN555585+	40848	0.00131648069044563	0	6985	8.53672587020184e-07
JN555585+	40849	0.00131648069044563	1	6986	8.53672587020184e-07
JN555585+	40850	0.00212054271771885	4	6987	8.53672587020184e-07
JN555585+	40851	0.00212054271771885	2	6988	8.53672587020184e-07
JN555585+	40852	0.00200200254335272	7	6989	8.53672587020184e-07
JN555585+	40853	0.00200200254335272	2	6990	8.53672587020184e-07
JN555585+	40854	0.00187866005445752	3	6991	8.92943560787461e-07
JN555585+	40855	0.00495650996221345	3	6992	8.92943560787461e-07
JN555585+	40856	0.00798804962830233	2	6993	8.92943560787461e-07
JN555585+	40857	0.00798804962830233	0	6994	8.92943560787461e-07
JN555585+	40858	0.0120117295487477	4	6995	8.92943560787461e-07
JN555585+	40859	0.018478357992318	0	6996	8.92943560787461e-07
JN555585+	40860	0.018478357992318	5	6997	8.92943560787461e-07
JN555585+	40861	0.0277068671151553	2	6998	8.92943560787461e-07
JN555585+	40862	0.0191554408485982	0	6999	8.92943560787461e-07
JN555585+	40863	0.0130207220051966	0	7000	8.92943560787461e-07
JN555585+	40864	0.00870073467964359	2	7001	8.92943560787461e-07
JN555585+	40865	0.0130207220051966	3	7002	8.92943560787461e-07
JN555585+	40866	0.0285620097418142	10	7003	8.92943560787461e-07
JN555585+	40867	0.0415804661705056	3	7004	8.92943560787461e-07
JN555585+	40868	0.0425449107447494	1	7005	8.92943560787461e-07
JN555585+	40869	0.0591533978284474	4	7006	8.92943560787461e-07
JN555585+	40870	0.0425449107447494	2	7007	8.92943560787461e-07
JN555585+	40871	0.0591533978284474	3	7008	8.92943560787461e-07
JN555585+	40872	0.0823046222481612	3	7009	8.92943560787461e-07
JN555585+	40874	0.0823046222481612	0	7010	8.92943560787461e-07
JN555585+	40875	0.0823046222481612	5	7011	8.92943560787461e-07
JN555585+	40876	0.0635127413077622	1	7012	8.92943560787461e-07
JN555585+	40877	0.0635127413077622	0	7013	8.92943560787461e-07
JN555585+	40878	0.0635127413077622	6	7014	8.92943560787461e-07
JN555585+	41000	0.0891946730309642	3	7015	8.92943560787461e-07
JN555585+	41001	0.0648706152287339	1	7016	8.92943560787461e-07
JN555585+	41002	0.0464064655767756	1	7017	8.92943560787461e-07
JN555585+	41003	0.0326534204698899	3	7018	8.92943560787461e-07
JN555585+	41004	0.0225992572306153	0	7019	8.92943560787461e-07
JN555585+	41005	0.0145294683148704	1	7020	8.92943560787461e-07
JN555585+	41006	0.00905977836332612	2	7021	8.92943560787461e-07
JN555585+	41007	0.00591470664118643	1	7022	8.92943560787461e-07
JN555585+	41008	0.00349542070108047	0	7023	8.92943560787461e-07
JN555585+	41009	0.00199583880762101	1	7024	8.92943560787461e-07
JN555585+	41010	0.00122776027682468	2	7025	8.92943560787461e-07
JN555585+	41011	0.000743006780335202	2	7026	8.92943560787461e-07
JN555585+	41012	0.000145746233352393	3	7027	8.92943560787461e-07
JN555585+	41013	8.49569296649178e-05	0	7028	8.92943560787461e-07
JN555585+	41014	8.49569296649178e-05	0	7029	8.92943560787461e-07
JN555585+	41015	8.49569296649178e-05	5	7030	8.92943560787461e-07
JN555585+	41016	8.49569296649178e-05	2	7031	8.92943560787461e-07
JN555585+	41017	8.49569296649178e-05	2	7032	8.92943560787461e-07
JN555585+	41018	8.49569296649178e-05	1	7033	8.92943560787461e-07
JN555585+	41019	3.40774375595234e-05	4	7034	8.92943560787461e-07
JN555585+	41020	3.40774375595234e-05	2	7035	8.92943560787461e-07
JN555585+	41021	1.26577995250247e-05	2	7036	8.92943560787461e-07
JN555585+	41022	2.16654824282272e-06	1	7037	8.92943560787461e-07
JN555585+	41023	1.3317155289376e-06	8	7038	8.92943560787461e-07
JN555585+	41024	8.48144195956389e-07	7	7039	8.92943560787461e-07
JN555585+	41025	1.12507643574168e-06	3	7040	8.92943560787461e-07
JN555585+	41026	2.23062654169807e-06	6	7041	8.92943560787461e-07
JN555585+	41027	1.0581478234904e-05	6	7042	8.92943560787461e-07
JN555585+	41028	2.44255320170775e-05	6	7043	8.92943560787461e-07
JN555585+	41029	2.77043868602243e-05	4	7044	8.92943560787461e-07
JN555585+	41030	5.37423517910967e-05	2	7045	8.92943560787461e-07
JN555585+	41031	2.44255320170775e-05	9	7046	8.92943560787461e-07
JN555585+	41032	5.37423517910967e-05	3	7047	8.92943560787461e-07
JN555585+	41033	5.37423517910967e-05	6	7048	8.92943560787461e-07
JN555585+	41034	5.37423517910967e-05	2	7049	8.92943560787461e-07
JN555585+	41035	5.37423517910967e-05	3	7050	8.92943560787461e-07
JN555585+	41036	2.94730485674336e-05	1	7051	8.92943560787461e-07
JN555585+	41037	5.37423517910967e-05	6	7052	8.92943560787461e-07
JN555585+	41038	0.000113067315226651	2	7053	8.92943560787461e-07
JN555585+	41039	0.000113067315226651	0	7054	8.92943560787461e-07
JN555585+	41040	0.000113067315226651	6	7055	8.92943560787461e-07
JN555585+	41041	0.000130718701659559	2	7056	8.92943560787461e-07
JN555585+	41042	0.000145746233352393	5	7057	8.92943560787461e-07
JN555585+	41043	0.00025902907108791	3	7058	8.92943560787461e-07
JN555585+	41044	0.00025902907108791	0	7059	8.92943560787461e-07
JN555585+	41045	0.000130718701659559	1	7060	8.92943560787461e-07
JN555585+	41046	0.000130718701659559	0	7061	8.92943560787461e-07
JN555585+	41047	7.36918708024918e-05	2	7062	8.92943560787461e-07
JN555585+	41048	4.08624150353647e-05	1	7063	8.92943560787461e-07
JN555585+	41049	4.08624150353647e-05	7	7064	8.92943560787461e-07
JN555585+	41050	8.45206912868734e-05	3	7065	8.92943560787461e-07
JN555585+	41051	0.00174777982854411	3	7066	8.92943560787461e-07
JN555585+	41052	0.00174777982854411	1	7067	8.92943560787461e-07
JN555585+	41053	0.00174777982854411	1	7068	8.92943560787461e-07
JN555585+	41054	0.00174777982854411	9	7069	8.92943560787461e-07
JN555585+	41055	0.00201831431430366	1	7070	8.92943560787461e-07
JN555585+	41056	0.00122859111009139	4	7071	8.92943560787461e-07
JN555585+	41057	0.000736084930887616	1	7072	8.92943560787461e-07
JN555585+	41058	0.00043408312453406	0	7073	8.92943560787461e-07
JN555585+	41059	0.000251974166149292	0	7074	8.92943560787461e-07
JN555585+	41060	0.000143973436662743	1	7075	8.92943560787461e-07
JN555585+	41061	6.68300584580697e-05	2	7076	8.92943560787461e-07
JN555585+	41062	6.68300584580697e-05	2	7077	8.92943560787461e-07
JN555585+	41063	0.000119728374941274	5	7078	8.92943560787461e-07
JN555585+	41064	0.000119728374941274	1	7079	8.92943560787461e-07
JN555585+	41065	0.000211177029368249	5	7080	9.21845092166235e-07
JN555585+	41066	0.000251974166149292	2	7081	9.21845092166235e-07
JN555585+	41067	0.000143973436662743	3	7082	9.21845092166235e-07
JN555585+	41068	0.000143973436662743	0	7083	9.21845092166235e-07
JN555585+	41069	8.09745461896043e-05	3	7084	9.21845092166235e-07
JN555585+	41070	8.09745461896043e-05	2	7085	9.21845092166235e-07
JN555585+	41071	2.77043868602243e-05	2	7086	9.21845092166235e-07
JN555585+	41072	2.77043868602243e-05	10	7087	9.21845092166235e-07
JN555585+	41073	2.77043868602243e-05	10	7088	9.21845092166235e-07
JN555585+	41074	5.37423517910967e-05	1	7089	9.21845092166235e-07
JN555585+	41075	0.00125142264152671	0	7090	9.21845092166235e-07
JN555585+	41076	0.00125142264152671	1	7091	9.21845092166235e-07
JN555585+	41077	0.00125142264152671	1	7092	9.21845092166235e-07
JN555585+	41078	0.000741026491134775	2	7093	1.07370956759369e-06
JN555585+	41079	0.000741026491134775	11	7094	1.07370956759369e-06
JN555585+	41080	0.000892024568859118	1	7095	1.07370956759369e-06
JN555585+	41081	0.0014913707850582	8	7096	1.07370956759369e-06
JN555585+	41082	0.00284988887510879	1	7097	1.07370956759369e-06
JN555585+	41083	0.00174777982854411	5	7098	1.07370956759369e-06
JN555585+	41084	0.00174777982854411	4	7099	1.07370956759369e-06
JN555585+	41085	0.00284988887510879	7	7100	1.07370956759369e-06
JN555585+	41086	0.000494377896847217	11	7101	1.07370956759369e-06
JN555585+	41087	0.000547165653332977	2	7102	1.07370956759369e-06
JN555585+	41088	0.000600753224310947	10	7103	1.07370956759369e-06
JN555585+	41089	0.00259954936183981	8	7104	1.07370956759369e-06
JN555585+	41090	0.00678234291599158	16	7105	1.07370956759369e-06
JN555585+	41091	0.00764280330427389	5	7106	1.07370956759369e-06
JN555585+	41092	0.0178452057949311	5	7107	1.07370956759369e-06
JN555585+	41093	0.0258216910251425	4	7108	1.07370956759369e-06
JN555585+	41094	0.0258216910251425	1	7109	1.07370956759369e-06
JN555585+	41095	0.0369216236436772	8	7110	1.07370956759369e-06
JN555585+	41096	0.053571522571456	3	7111	1.07370956759369e-06
JN555585+	41097	0.0738900432969153	12	7112	1.07370956759369e-06
JN555585+	41347	0.0539451493431094	2	7113	1.07370956759369e-06
JN555585+	41348	0.0378493433549473	2	7114	1.07370956759369e-06
JN555585+	41349	0.0261179521250619	3	7115	1.07370956759369e-06
JN555585+	41350	0.0177268289399422	1	7116	1.07370956759369e-06
JN555585+	41351	0.0118349137405155	2	7117	1.07370956759369e-06
JN555585+	41352	0.0118349137405155	3	7118	1.07370956759369e-06
JN555585+	41353	0.00777259912182133	1	7119	1.07370956759369e-06
JN555585+	41354	0.00457352635959953	2	7120	1.07370956759369e-06
JN555585+	41355	0.00288980385316685	1	7121	1.07370956759369e-06
JN555585+	41356	0.00179650913790352	0	7122	1.07370956759369e-06
JN555585+	41357	0.00109885529388997	0	7123	1.07370956759369e-06
JN555585+	41358	0.00058207466869502	2	7124	1.07370956759369e-06
JN555585+	41359	0.000295911937215551	0	7125	1.07370956759369e-06
JN555585+	41360	8.09745461896043e-05	0	7126	1.07370956759369e-06
JN555585+	41361	8.09745461896043e-05	0	7127	1.07370956759369e-06
JN555585+	41362	8.09745461896043e-05	2	7128	1.07370956759369e-06
JN555585+	41363	8.09745461896043e-05	2	7129	1.07370956759369e-06
JN555585+	41364	6.68300584580697e-05	9	7130	1.07370956759369e-06
JN555585+	41365	0.000143973436662743	3	7131	1.07370956759369e-06
JN555585+	41366	0.000251974166149292	11	7132	1.07370956759369e-06
JN555585+	41367	0.000506093529647048	4	7133	1.07370956759369e-06
JN555585+	41368	0.000973163735050187	2	7134	1.07370956759369e-06
JN555585+	41369	0.000506093529647048	1	7135	1.07370956759369e-06
JN555585+	41370	0.000295911937215551	0	7136	1.07370956759369e-06
JN555585+	41371	0.000295911937215551	1	7137	1.07370956759369e-06
JN555585+	41372	0.000295911937215551	0	7138	1.07370956759369e-06
JN555585+	41373	0.000295911937215551	0	7139	1.07370956759369e-06
JN555585+	41374	0.000170279518517298	0	7140	1.07370956759369e-06
JN555585+	41375	8.09745461896043e-05	0	7141	1.07370956759369e-06
JN555585+	41376	8.09745461896043e-05	1	7142	1.07370956759369e-06
JN555585+	41377	0.000143973436662743	4	7143	1.07370956759369e-06
JN555585+	41378	0.000506093529647048	5	7144	1.07370956759369e-06
JN555585+	41379	0.000973163735050187	5	7145	1.07370956759369e-06
JN555585+	41380	0.000973163735050187	1	7146	1.07370956759369e-06
JN555585+	41381	0.000973163735050187	0	7147	1.07370956759369e-06
JN555585+	41382	0.000973163735050187	0	7148	1.07370956759369e-06
JN555585+	41383	0.000973163735050187	1	7149	1.07370956759369e-06
JN555585+	41384	0.000973163735050187	0	7150	1.07370956759369e-06
JN555585+	41385	0.000506093529647048	1	7151	1.07370956759369e-06
JN555585+	41386	0.000506093529647048	0	7152	1.07370956759369e-06
JN555585+	41387	1.92740045949012e-06	1	7153	1.07370956759369e-06
JN555585+	41388	1.67240188139133e-06	3	7154	1.07370956759369e-06
JN555585+	41389	1.67240188139133e-06	2	7155	1.12507643574168e-06
JN555585+	41390	1.67240188139133e-06	1	7156	1.12507643574168e-06
JN555585+	41391	1.67240188139133e-06	0	7157	1.12507643574168e-06
JN555585+	41392	1.67240188139133e-06	2	7158	1.12507643574168e-06
JN555585+	41393	8.28261851569631e-07	3	7159	1.12507643574168e-06
JN555585+	41394	8.28261851569631e-07	2	7160	1.12507643574168e-06
JN555585+	41395	8.28261851569631e-07	1	7161	1.12507643574168e-06
JN555585+	41396	8.28261851569631e-07	0	7162	1.12507643574168e-06
JN555585+	41397	8.28261851569631e-07	3	7163	1.12507643574168e-06
JN555585+	41398	8.28261851569631e-07	1	7164	1.12507643574168e-06
JN555585+	41410	1.67240188139133e-06	2	7176	1.12507643574168e-06
JN555585+	41411	1.07370956759369e-06	5	7177	1.12507643574168e-06
JN555585+	41412	1.92740045949012e-06	3	7178	1.12507643574168e-06
JN555585+	41413	1.92740045949012e-06	1	7179	1.12507643574168e-06
JN555585+	41414	1.92740045949012e-06	1	7180	1.12507643574168e-06
JN555585+	41415	6.53790294374073e-06	5	7181	1.12507643574168e-06
JN555585+	41416	1.07083163398571e-05	3	7182	1.12507643574168e-06
JN555585+	41417	8.09745461896043e-05	9	7183	1.12507643574168e-06
JN555585+	41418	0.000295911937215551	5	7184	1.12507643574168e-06
JN555585+	41419	0.00058207466869502	5	7185	1.12507643574168e-06
JN555585+	41420	0.00109885529388997	3	7186	1.12507643574168e-06
JN555585+	41421	0.00179650913790352	9.33333396911621	7187	1.12507643574168e-06
JN555585+	41422	0.00319181682592935	0	7188	1.12507643574168e-06
JN555585+	41423	0.00319181682592935	3	7189	1.12507643574168e-06
JN555585+	41424	0.00319181682592935	3	7190	1.12507643574168e-06
JN555585+	41425	0.00502172854793247	5	7191	1.12507643574168e-06
JN555585+	41426	0.00842013603164844	10	7192	1.12507643574168e-06
JN555585+	41427	0.0143249936096624	16	7193	1.12507643574168e-06
JN555585+	41428	0.0311006573126729	15	7194	1.12507643574168e-06
JN555585+	41429	0.0648706152287339	12	7195	1.12507643574168e-06
JN555585+	41571	0.0518864433252704	3	7196	1.12507643574168e-06
JN555585+	41572	0.0518864433252704	3	7197	1.12507643574168e-06
JN555585+	41573	0.0518864433252704	1	7198	1.12507643574168e-06
JN555585+	41574	0.0518864433252704	5	7199	1.12507643574168e-06
JN555585+	41575	0.0518864433252704	12	7200	1.12507643574168e-06
JN555585+	41576	0.0718225852156844	3	7201	1.12507643574168e-06
JN555585+	41577	0.0519233011840994	3	7202	1.12507643574168e-06
JN555585+	41578	0.0718225852156844	5	7203	1.12507643574168e-06
JN555585+	41580	0.0718225852156844	2	7204	1.12507643574168e-06
JN555585+	41581	0.0718225852156844	1	7205	1.12507643574168e-06
JN555585+	41582	0.0718225852156844	3	7206	1.12507643574168e-06
JN555585+	41583	0.0977252500182642	4	7207	1.12507643574168e-06
JN555585+	41591	0.0738900432969153	3	7208	1.12507643574168e-06
JN555585+	41592	0.053571522571456	2	7209	1.12507643574168e-06
JN555585+	41593	0.0382023850996475	0	7210	1.12507643574168e-06
JN555585+	41594	0.0258216910251425	5	7211	1.12507643574168e-06
JN555585+	41595	0.0382023850996475	2	7212	1.12507643574168e-06
JN555585+	41596	0.053571522571456	5	7213	1.12507643574168e-06
JN555585+	41597	0.0758302733926836	1	7214	1.14447049605478e-06
JN555585+	41598	0.0758302733926836	6	7215	1.14447049605478e-06
JN555585+	41600	0.0758302733926836	1	7216	1.14447049605478e-06
JN555585+	41601	0.053571522571456	2	7217	1.14447049605478e-06
JN555585+	41602	0.0738900432969153	4	7218	1.25033648516588e-06
JN555585+	41757	0.0518864433252704	1	7219	1.25033648516588e-06
JN555585+	41758	0.0501778927094594	0	7220	1.25033648516588e-06
JN555585+	41759	0.0355677252677355	0	7221	1.25033648516588e-06
JN555585+	41760	0.0178452057949311	0	7222	1.25033648516588e-06
JN555585+	41766	0.066633344167089	0	7223	1.25033648516588e-06
JN555585+	41767	0.040846524336277	0	7224	1.25033648516588e-06
JN555585+	41768	0.0397878104786212	3	7225	1.25033648516588e-06
JN555585+	41769	0.023809642195543	0	7226	1.25033648516588e-06
JN555585+	41770	0.013989464985454	1	7227	1.25033648516588e-06
JN555585+	41771	0.00160851644614849	10	7228	1.25033648516588e-06
JN555585+	41772	0.00152418611036512	1	7229	1.25033648516588e-06
JN555585+	41773	0.00152418611036512	1	7230	1.25033648516588e-06
JN555585+	41774	0.000790578752154508	0	7231	1.25033648516588e-06
JN555585+	41775	7.47501436964564e-05	3	7232	1.25033648516588e-06
JN555585+	41776	3.29488153308851e-06	1	7233	1.25033648516588e-06
JN555585+	41777	1.48450706435825e-06	2	7234	1.25033648516588e-06
JN555585+	41778	6.64337415541709e-07	4	7235	1.25033648516588e-06
JN555585+	41871	6.20688930628989e-07	17	7328	1.29742351326545e-06
JN555585+	41872	3.33301685786567e-06	53	7329	1.29742351326545e-06
JN555585+	41873	8.36616109188989e-06	12	7330	1.29932752849741e-06
JN555585+	41874	3.67253255001507e-05	32	7331	1.3317155289376e-06
JN555585+	41875	0.000143973436662743	20	7332	1.3317155289376e-06
JN555585+	41876	0.000295911937215551	25	7333	1.3317155289376e-06
JN555585+	41877	0.00058207466869502	29	7334	1.3317155289376e-06
JN555585+	41878	0.00179650913790352	15	7335	1.3317155289376e-06
JN555585+	41879	0.00502172854793247	17	7336	1.3317155289376e-06
JN555585+	41880	0.0127503649221938	17	7337	1.3317155289376e-06
JN555585+	41881	0.0143249936096624	27	7338	1.3317155289376e-06
JN555585+	41882	0.0311006573126729	19	7339	1.3317155289376e-06
JN555585+	41883	0.0648706152287339	16	7340	1.3317155289376e-06
JN555585+	41884	0.0237216435582438	50	7341	1.3317155289376e-06
JN555585+	41885	0.0501778927094594	37	7342	1.3317155289376e-06
JN555585+	41886	0.0718225852156844	12	7343	1.3317155289376e-06
JN555585+	41887	0.0718225852156844	5	7344	1.3317155289376e-06
JN555585+	41888	0.0519233011840994	7	7345	1.3317155289376e-06
JN555585+	41889	0.0718225852156844	26	7346	1.3317155289376e-06
JN555585+	41987	0.0974620007196956	8	7347	1.3317155289376e-06
JN555585+	41988	0.0974620007196956	29	7348	1.3317155289376e-06
JN555585+	41990	0.071689520066031	8	7349	1.3317155289376e-06
JN555585+	41991	0.092197556713601	22	7350	1.3317155289376e-06
JN555585+	41992	0.071689520066031	2	7351	1.3317155289376e-06
JN555585+	41993	0.0673110941392265	15	7352	1.3317155289376e-06
JN555585+	41994	0.0673110941392265	5	7353	1.3317155289376e-06
JN555585+	41995	0.021433831040596	7	7354	1.3317155289376e-06
JN555585+	41996	0.0326534204698899	9	7355	1.3317155289376e-06
JN555585+	41997	0.0311006573126729	24	7356	1.3317155289376e-06
JN555585+	41998	0.00956001146887057	14	7357	1.3317155289376e-06
JN555585+	41999	0.00956001146887057	22	7358	1.3317155289376e-06
JN555585+	42000	0.00956001146887057	10	7359	1.3317155289376e-06
JN555585+	42001	0.00956001146887057	8	7360	1.3317155289376e-06
JN555585+	42002	0.00905977836332612	9	7361	1.3317155289376e-06
JN555585+	42003	0.00546987019413605	5	7362	1.3317155289376e-06
JN555585+	42004	0.00319181682592935	14	7363	1.3317155289376e-06
JN555585+	42005	0.00043408312453406	11	7364	1.3317155289376e-06
JN555585+	42006	0.000211177029368249	10	7365	1.3317155289376e-06
JN555585+	42007	9.77328815889125e-05	4	7366	1.3317155289376e-06
JN555585+	42008	5.41005170583601e-05	7	7367	1.3317155289376e-06
JN555585+	42009	7.40050125292835e-06	9	7368	1.3317155289376e-06
JN555585+	42010	9.33890407450542e-06	19	7369	1.3317155289376e-06
JN555585+	42011	9.33890407450542e-06	16	7370	1.3317155289376e-06
JN555585+	42012	9.33890407450542e-06	26	7371	1.3317155289376e-06
JN555585+	42013	9.33890407450542e-06	41	7372	1.39269503159911e-06
JN555585+	42014	4.28525950918632e-05	34	7373	1.39269503159911e-06
JN555585+	42015	0.000173857149955798	40	7374	1.39269503159911e-06
JN555585+	42016	0.000304541791376764	26	7375	1.45356990862032e-06
JN555585+	42017	0.00288980385316685	37	7376	1.45356990862032e-06
JN555585+	42018	0.00777259912182133	21	7377	1.45356990862032e-06
JN555585+	42019	0.00502172854793247	9	7378	1.45356990862032e-06
JN555585+	42020	0.00319181682592935	11	7379	1.45356990862032e-06
JN555585+	42021	0.00179650913790352	29	7380	1.45356990862032e-06
JN555585+	42022	0.00179650913790352	3	7381	1.45356990862032e-06
JN555585+	42023	0.000626897240215421	11	7382	1.45356990862032e-06
JN555585+	42024	0.000626897240215421	9	7383	1.45356990862032e-06
JN555585+	42025	0.000626897240215421	5	7384	1.45356990862032e-06
JN555585+	42026	0.000366705296485152	13	7385	1.45356990862032e-06
JN555585+	42027	0.000626897240215421	24	7386	1.45356990862032e-06
JN555585+	42028	0.000366705296485152	9	7387	1.45356990862032e-06
JN555585+	42029	0.000366705296485152	16	7388	1.45356990862032e-06
JN555585+	42030	0.000211177029368249	11	7389	1.45356990862032e-06
JN555585+	42031	0.000211177029368249	12	7390	1.45356990862032e-06
JN555585+	42032	0.000211177029368249	9	7391	1.45356990862032e-06
JN555585+	42033	0.000211177029368249	20	7392	1.45356990862032e-06
JN555585+	42034	0.00043408312453406	8	7393	1.45356990862032e-06
JN555585+	42035	0.000251974166149292	6	7394	1.45356990862032e-06
JN555585+	42036	0.00043408312453406	19	7395	1.45356990862032e-06
JN555585+	42037	0.000851862499652113	12	7396	1.45356990862032e-06
JN555585+	42038	0.000851862499652113	13	7397	1.46278615135529e-06
JN555585+	42039	0.000851862499652113	15	7398	1.48450706435825e-06
JN555585+	42040	0.000851862499652113	7	7399	1.48450706435825e-06
JN555585+	42041	0.000851862499652113	8	7400	1.48450706435825e-06
JN555585+	42042	0.000851862499652113	15	7401	1.48450706435825e-06
JN555585+	42043	0.000851862499652113	13	7402	1.48450706435825e-06
JN555585+	42044	0.000851862499652113	9	7403	1.48450706435825e-06
JN555585+	42045	0.000851862499652113	10	7404	1.48450706435825e-06
JN555585+	42046	0.0014111477921487	21	7405	1.48450706435825e-06
JN555585+	42047	0.00259186118741961	9	7406	1.48450706435825e-06
JN555585+	42048	0.00219726726980326	38	7407	1.48450706435825e-06
JN555585+	42049	0.00257844370864943	5	7408	1.48450706435825e-06
JN555585+	42050	0.00257844370864943	14	7409	1.48450706435825e-06
JN555585+	42051	0.00257844370864943	15	7410	1.48450706435825e-06
JN555585+	42052	0.00257844370864943	14	7411	1.48450706435825e-06
JN555585+	42053	0.00257844370864943	8	7412	1.48450706435825e-06
JN555585+	42054	0.00591470664118643	24	7413	1.48450706435825e-06
JN555585+	42055	0.0096875949654302	12	7414	1.48450706435825e-06
JN555585+	42056	0.0145294683148704	20	7415	1.48450706435825e-06
JN555585+	42057	0.0225992572306153	9	7416	1.48450706435825e-06
JN555585+	42058	0.0145294683148704	9	7417	1.48450706435825e-06
JN555585+	42059	0.021433831040596	35	7418	1.48450706435825e-06
JN555585+	42060	0.0369216236436772	12	7419	1.48450706435825e-06
JN555585+	42061	0.0369216236436772	21	7420	1.48450706435825e-06
JN555585+	42062	0.0738900432969153	27	7421	1.48450706435825e-06
JN555585+	42063	0.0758302733926836	6	7422	1.48450706435825e-06
JN555585+	42064	0.0738900432969153	28	7423	1.48450706435825e-06
JN555585+	42214	0.0776423916564219	4	7424	1.48450706435825e-06
JN555585+	42215	0.0776423916564219	11	7425	1.48450706435825e-06
JN555585+	42216	0.0776423916564219	9	7426	1.48450706435825e-06
JN555585+	42217	0.0551203503787017	9	7427	1.48450706435825e-06
JN555585+	42218	0.0758302733926836	22	7428	1.48450706435825e-06
JN555585+	42220	0.0758302733926836	18	7429	1.48450706435825e-06
JN555585+	42221	0.0300863551092595	24	7430	1.48450706435825e-06
JN555585+	42222	0.0300863551092595	3	7431	1.48450706435825e-06
JN555585+	42223	0.0425449107447494	20	7432	1.48450706435825e-06
JN555585+	42224	0.0425449107447494	6	7433	1.48450706435825e-06
JN555585+	42225	0.0425449107447494	14	7434	1.48450706435825e-06
JN555585+	42226	0.0823046222481612	15	7435	1.48450706435825e-06
JN555585+	42227	0.0451876346674356	4	7436	1.48450706435825e-06
JN555585+	42228	0.0451876346674356	35	7437	1.48450706435825e-06
JN555585+	42229	0.0451876346674356	3	7438	1.48450706435825e-06
JN555585+	42230	0.0451876346674356	15	7439	1.48450706435825e-06
JN555585+	42231	0.0451876346674356	17	7440	1.48450706435825e-06
JN555585+	42232	0.0451876346674356	9	7441	1.48450706435825e-06
JN555585+	42233	0.0823046222481612	13	7442	1.48450706435825e-06
JN555585+	42234	0.0451876346674356	7	7443	1.48450706435825e-06
JN555585+	42235	0.0451876346674356	8	7444	1.48450706435825e-06
JN555585+	42236	0.0300863551092595	6	7445	1.48450706435825e-06
JN555585+	42237	0.0300863551092595	8	7446	1.48450706435825e-06
JN555585+	42238	0.0425449107447494	16	7447	1.48450706435825e-06
JN555585+	42239	0.0823046222481612	16	7448	1.48450706435825e-06
JN555585+	42240	0.0823046222481612	17	7449	1.48450706435825e-06
JN555585+	42345	0.0793257587322548	6	7450	1.48450706435825e-06
JN555585+	42346	0.0258216910251425	7	7451	1.48450706435825e-06
JN555585+	42347	0.0177598437208086	8	7452	1.48450706435825e-06
JN555585+	42348	0.0177598437208086	15	7453	1.48450706435825e-06
JN555585+	42349	0.0267925945626273	8	7454	1.48450706435825e-06
JN555585+	42350	0.0267925945626273	11	7455	1.48450706435825e-06
JN555585+	42351	0.0177598437208086	8	7456	1.48450706435825e-06
JN555585+	42352	0.0177598437208086	5	7457	1.48450706435825e-06
JN555585+	42353	0.00807201236207621	6	7458	1.48450706435825e-06
JN555585+	42354	0.00719953583152481	4	7459	1.48450706435825e-06
JN555585+	42355	0.00719953583152481	5	7460	1.48450706435825e-06
JN555585+	42356	0.00439217517076205	1	7461	1.48450706435825e-06
JN555585+	42357	0.00259954936183981	5	7462	1.48450706435825e-06
JN555585+	42358	0.00162175346606429	13	7463	1.48450706435825e-06
JN555585+	42359	0.000600753224310947	2	7464	1.48450706435825e-06
JN555585+	42360	0.00149040774872145	20	7465	1.48450706435825e-06
JN555585+	42361	0.00149040774872145	18	7466	1.48450706435825e-06
JN555585+	42362	0.00149040774872145	0	7467	1.48450706435825e-06
JN555585+	42363	0.000600753224310947	5	7468	1.48450706435825e-06
JN555585+	42364	0.000547165653332977	6	7469	1.48450706435825e-06
JN555585+	42365	0.000290877270394608	17	7470	1.48450706435825e-06
JN555585+	42366	0.000547165653332977	10	7471	1.48450706435825e-06
