Ref	Pos	Value
JN555585-	35229	0.6661359501581665
JN555585-	117151	0.6780719052126378
JN555585-	100769	0.6725617280459874
JN555585-	35234	1.256833066449333
JN555585-	117155	2.0174170531774096
JN555585-	35235	2.0053367322819304
JN555585-	117157	0.6780719052126378
JN555585-	100772	0.6725617280459874
JN555585-	133546	0.7612131405128836
JN555585-	100776	0.6668243699510421
JN555585-	100778	0.6668243699510421
JN555585-	35246	0.6661359501581665
JN555585-	100783	1.2517868706721984
JN555585-	35247	1.256833066449333
JN555585-	100782	0.6611097380261087
JN555585-	133554	0.7551129409764654
JN555585-	133555	0.7551129409764654
JN555585-	100789	0.6668243699510421
JN555585-	133558	0.7551129409764654
JN555585-	133556	1.34617564123404
JN555585-	133557	0.7551129409764654
JN555585-	133563	0.7612131405128836
JN555585-	133566	1.3584539710124766
JN555585-	100796	0.6899119850843265
JN555585-	35265	0.9996301254478901
JN555585-	35266	0.9948303678465268
JN555585-	35267	0.9948303678465268
JN555585-	35269	0.4050840250866503
JN555585-	35270	0.4050840250866503
JN555585-	133572	0.7673392433097249
JN555585-	35273	0.4098678671253709
JN555585-	100808	2.96230281046364
JN555585-	35274	0.4098678671253709
JN555585-	35276	0.4146676247267338
JN555585-	35277	1.7462434075879214
JN555585-	18896	0.8690691302735514
JN555585-	100824	1.3587211612465766
JN555585-	100826	0.7676052964592619
JN555585-	133603	0.7796700452204445
JN555585-	133601	0.7796700452204445
JN555585-	133614	0.8109661757099832
JN555585-	133619	0.8300749986576876
JN555585-	133623	0.8300749986576876
JN555585-	100855	0.7495436598637629
JN555585-	133624	0.8300749986576876
JN555585-	18941	1.5423181634126626
JN555585-	133629	1.8429562899544198
JN555585-	100864	1.743117850521444
JN555585-	133640	0.8300749986576876
JN555585-	100874	0.7617226562041356
JN555585-	133646	0.8173077025838096
JN555585-	100879	0.774005341593203
JN555585-	133644	1.8300749986576879
JN555585-	18960	0.9503692323753996
JN555585-	133654	0.8236772274595371
JN555585-	35351	0.8797501574384484
JN555585-	35352	0.2859658815682193
JN555585-	35353	0.2859658815682193
JN555585-	35354	2.299218855836698
JN555585-	18971	0.9503692323753996
JN555585-	35355	1.2815751406095628
JN555585-	35356	1.2728335452194401
JN555585-	35357	2.2903700262420275
JN555585-	35358	3.2194853006375808
JN555585-	35359	2.4558908830105315
JN555585-	35360	1.5904106252026944
JN555585-	35362	0.2512085173354135
JN555585-	18981	0.9503692323753996
JN555585-	35366	0.2512085173354135
JN555585-	35371	0.7897070561094792
JN555585-	35372	0.1882128315010405
JN555585-	84524	0.9573556626915063
JN555585-	35377	0.7690718319108588
JN555585-	35378	0.1759371805677515
JN555585-	84531	2.300448367576911
JN555585-	35379	1.777290537542043
JN555585-	35380	1.1759371805677514
JN555585-	35381	1.9914642532473068
JN555585-	35382	1.7649799702109892
JN555585-	35383	1.7608996812889077
JN555585-	84534	0.9573556626915063
JN555585-	35384	0.15570706208741128
JN555585-	35385	0.15570706208741128
JN555585-	68158	0.9928044986957963
JN555585-	35394	0.11999269842677676
JN555585-	35401	0.1043990853566204
JN555585-	100943	0.19562514331973627
JN555585-	35409	0.09281349718397713
JN555585-	100944	0.19562514331973627
JN555585-	35412	1.6777759979051334
JN555585-	35413	0.0661368763708285
JN555585-	35419	0.05889368915356862
JN555585-	35420	1.0626556079497675
JN555585-	19037	1.5353317330965561
JN555585-	35421	0.6401040550136172
JN555585-	35422	1.3845837028371302
JN555585-	35423	0.04766643373031427
JN555585-	68190	0.9928044986957963
JN555585-	35424	0.043943347687597174
JN555585-	84577	0.9573556626915063
JN555585-	35432	0.5885737543735351
JN555585-	133742	0.9503692323753996
JN555585-	133743	0.9503692323753996
JN555585-	117365	0.9503692323753996
JN555585-	35447	0.8268725666193439
JN555585-	100984	0.6214883768462701
JN555585-	35454	0.7921071484586673
JN555585-	100991	0.9461935564042061
JN555585-	35456	0.3896149024989369
JN555585-	100993	3.698412353496814
JN555585-	117377	0.9503692323753996
JN555585-	100992	6.098920583025145
JN555585-	117376	1.5423181634126626
JN555585-	35458	0.4086397281806932
JN555585-	100995	3.8800905363648037
JN555585-	117379	0.9503692323753996
JN555585-	100994	4.795233249445387
JN555585-	100997	3.5994620705162714
JN555585-	101003	0.20367912831737264
JN555585-	101002	0.20091269402599662
JN555585-	133775	0.98564470712293
JN555585-	35471	2.805912947983698
JN555585-	35472	0.8559536304832931
JN555585-	35475	0.3927683355378111
JN555585-	19092	0.9643760903692788
JN555585-	35477	0.3801957501665429
JN555585-	35478	1.392768335537811
JN555585-	35480	0.37706964917982333
JN555585-	19103	0.9643760903692788
JN555585-	35488	0.8526933013197066
JN555585-	35489	0.43115716474212074
JN555585-	35491	0.8461946640209647
JN555585-	117410	1.5353317330965561
JN555585-	117414	0.9434164717336324
JN555585-	35500	0.402270203304966
JN555585-	35510	0.4086397281806932
JN555585-	35513	0.8365012678171205
JN555585-	35525	1.1811494392045665
JN555585-	35528	0.43765580204086263
JN555585-	35530	1.4474589770712212
JN555585-	84685	1.0000000001
JN555585-	35538	0.4441838450383603
JN555585-	35539	0.8624964763500651
JN555585-	35541	3.514573172929758
JN555585-	35542	0.8559536304832931
JN555585-	35543	0.43765580204086263
JN555585-	35545	1.4474589770712212
JN555585-	35546	2.0422917218164387
JN555585-	35547	0.8559536304832931
JN555585-	35548	0.4474589770712212
JN555585-	35550	2.207561070035362
JN555585-	35555	0.4573292210952825
JN555585-	35556	0.8657790603393667
JN555585-	68324	0.9981977574660147
JN555585-	35558	0.8723667203741262
JN555585-	35560	0.4573292210952825
JN555585-	35563	0.4540316309947074
JN555585-	35571	2.3351034837350952
JN555585-	35572	1.217591435172627
JN555585-	35573	2.382188619804837
JN555585-	35574	0.8956633402852644
JN555585-	19191	1.556393348624385
JN555585-	35575	0.4606343658189545
JN555585-	117494	0.9714308479032291
JN555585-	35576	0.4474589770712212
JN555585-	35577	0.43115716474212074
JN555585-	35579	1.1909972251609138
JN555585-	35580	1.1844245712374273
JN555585-	68355	0.3147325935831586
JN555585-	35593	0.7612131405128836
JN555585-	101130	0.9091465696488865
JN555585-	35598	0.33097323459036954
JN555585-	51985	1.0000000001
JN555585-	101142	0.9091465696488865
JN555585-	101145	0.9091465696488865
JN555585-	133915	0.7734914702913204
JN555585-	133913	0.8109661757099832
JN555585-	35619	1.234465253737023
JN555585-	101165	0.8956633402852644
JN555585-	133932	0.6838542578066436
JN555585-	133938	0.6780719052126378
JN555585-	19249	1.528378972454789
JN555585-	133937	0.6780719052126378
JN555585-	35642	0.07653384828929888
JN555585-	35656	0.461461836470196
JN555585-	84808	0.9928044986957963
JN555585-	35663	0.05639118195039855
JN555585-	35664	0.06140054476414328
JN555585-	35669	0.05889368915356862
JN555585-	117588	0.8624964763500651
JN555585-	35670	0.8008773580863991
JN555585-	35671	0.47643804404298706
JN555585-	35672	0.08416044776399853
JN555585-	35674	0.10987761787237367
JN555585-	35675	1.1124747293584127
JN555585-	35676	1.3426866551541599
JN555585-	35677	1.1229101820247234
JN555585-	35680	0.13078660763535419
JN555585-	35681	2.393219389173153
JN555585-	35683	0.5537437702104359
JN555585-	35684	2.2782067175580445
JN555585-	101220	1.4941090703700428
JN555585-	35686	0.5484591670821681
JN555585-	133989	0.6723126359239529
JN555585-	101225	0.8756718650977982
JN555585-	101224	0.8756718650977982
JN555585-	35690	1.3637482706819894
JN555585-	35691	0.1281563515906821
JN555585-	101229	0.8756718650977982
JN555585-	35694	0.13078660763535419
JN555585-	68463	0.9785202726895487
JN555585-	19312	1.964376090369279
JN555585-	134003	0.6665762663748082
JN555585-	35698	0.1334216678033245
JN555585-	101235	0.8756718650977982
JN555585-	35699	0.8809758969577257
JN555585-	35700	1.374395514881498
JN555585-	35701	0.13870627093159227
JN555585-	35702	1.1413558493455414
JN555585-	35703	2.0291463457595165
JN555585-	35704	1.1413558493455414
JN555585-	35705	0.5510990489548722
JN555585-	134011	0.6665762663748082
JN555585-	35707	0.1334216678033245
JN555585-	134014	1.257275136645109
JN555585-	35709	1.1360615496760285
JN555585-	134015	2.005782352694006
JN555585-	134013	4.239101663857742
JN555585-	35712	0.522322672534693
JN555585-	101249	0.8889686877112559
JN555585-	134018	1.2630344059337937
JN555585-	19329	0.9503692323753996
JN555585-	117632	0.8624964763500651
JN555585-	134019	0.6723126359239529
JN555585-	134016	1.6838542578066436
JN555585-	134017	1.6838542578066436
JN555585-	19333	0.9503692323753996
JN555585-	134020	0.6723126359239529
JN555585-	101254	0.8889686877112559
JN555585-	134021	1.2630344059337937
JN555585-	101258	1.4739311884324122
JN555585-	134025	0.6665762663748082
JN555585-	19340	0.9503692323753996
JN555585-	117645	2.473931188432412
JN555585-	134030	0.6326289344514705
JN555585-	117644	0.8624964763500651
JN555585-	117646	1.4540316309947077
JN555585-	134029	0.6326289344514705
JN555585-	117649	2.204233052317608
JN555585-	117648	0.8624964763500651
JN555585-	84885	0.98564470712293
JN555585-	117653	0.8624964763500651
JN555585-	117652	1.4540316309947077
JN555585-	134036	0.6049372005824225
JN555585-	35738	0.031601997485828565
JN555585-	35739	1.628905848408753
JN555585-	52123	1.5634827734107049
JN555585-	35740	2.27628542943165
JN555585-	35741	3.9276491558753164
JN555585-	52125	0.9714308479032291
JN555585-	35742	3.88766602844362
JN555585-	35743	2.2737915739430923
JN555585-	35744	0.02424754634667721
JN555585-	35745	2.046424337191352
JN555585-	35746	0.7661119399257228
JN555585-	52131	1.5634827734107049
JN555585-	35748	0.012072832400574971
JN555585-	35750	1.0169303960498772
JN555585-	35751	0.7514651639613212
JN555585-	117670	0.8624964763500651
JN555585-	35752	0.009650170133719452
JN555585-	117672	0.8624964763500651
JN555585-	35754	0.012072832400574971
JN555585-	35756	0.7563309191331374
JN555585-	35757	0.43928504562552106
JN555585-	68527	1.556393348624385
JN555585-	35760	0.02424754634667721
JN555585-	68528	0.9643760903692788
JN555585-	101301	0.8236772274595371
JN555585-	84918	0.9928044986957963
JN555585-	35773	0.7983661389303495
JN555585-	35775	1.0639117639201932
JN555585-	117694	0.8690691302735514
JN555585-	134083	0.5043048374759312
JN555585-	101321	1.4214637685382767
JN555585-	35785	0.17897014114531934
JN555585-	101323	0.8300749986576876
JN555585-	101322	0.8300749986576876
JN555585-	35789	0.6104331883372743
JN555585-	134098	0.4789492631990368
JN555585-	35793	0.2203900685253001
JN555585-	101331	0.8494403235246186
JN555585-	68564	0.9364970577938422
JN555585-	35802	0.2717166490335949
JN555585-	35811	1.974577403220093
JN555585-	134113	0.4839848530963355
JN555585-	35814	0.386468347182073
JN555585-	35815	0.8046524017777809
JN555585-	35816	1.1297339297040172
JN555585-	35820	0.8046524017777809
JN555585-	134126	1.286304185256641
JN555585-	134127	0.6954889582900471
JN555585-	35823	0.37706964917982333
JN555585-	68590	0.9227570011675397
JN555585-	101358	0.8690691302735514
JN555585-	134125	0.6896598794878497
JN555585-	35824	1.386468347182073
JN555585-	35826	1.9808911771522957
JN555585-	134128	0.6954889582900471
JN555585-	134129	1.286304185256641
JN555585-	134134	2.5443205163238107
JN555585-	35829	1.386468347182073
JN555585-	101364	0.8756718650977982
JN555585-	101367	0.8756718650977982
JN555585-	134138	0.7131188523118386
JN555585-	134139	0.7131188523118386
JN555585-	134143	1.7249929526001304
JN555585-	101374	1.4672674581514016
JN555585-	101377	0.8690691302735514
JN555585-	35841	0.4409161312044494
JN555585-	134144	0.7131188523118386
JN555585-	134151	1.286304185256641
JN555585-	35847	1.8668749168606396
JN555585-	134149	1.2980813530329947
JN555585-	35849	0.27753397562890897
JN555585-	101384	0.8624964763500651
JN555585-	134155	0.6838542578066436
JN555585-	134159	0.6838542578066436
JN555585-	134163	0.6838542578066436
JN555585-	134160	0.6838542578066436
JN555585-	101394	0.8365012678171205
JN555585-	134161	1.6954889582900472
JN555585-	101396	1.8494403235246186
JN555585-	134165	0.6838542578066436
JN555585-	68632	1.936497057793842
JN555585-	134168	0.6838542578066436
JN555585-	68634	0.9227570011675397
JN555585-	68637	0.9227570011675397
JN555585-	101405	0.8365012678171205
JN555585-	35870	0.38176134450454546
JN555585-	35871	0.9714308479032291
JN555585-	35874	1.405451450549646
JN555585-	134176	0.6838542578066436
JN555585-	35876	0.4198545156766197
JN555585-	134181	0.6780719052126378
JN555585-	35880	0.4198545156766197
JN555585-	134186	0.6838542578066436
JN555585-	19499	0.9928044986957963
JN555585-	134189	1.2746223802090058
JN555585-	134194	0.6838542578066436
JN555585-	134193	0.6838542578066436
JN555585-	134197	0.6780719052126378
JN555585-	35902	0.4789492631990368
JN555585-	68671	1.5145731729297582
JN555585-	134205	0.6838542578066436
JN555585-	52292	1.0000000001
JN555585-	134223	0.3584539710124763
JN555585-	35922	1.2064508775674263
JN555585-	35923	0.6214883768462701
JN555585-	101464	0.8300749986576876
JN555585-	35930	0.742989381893976
JN555585-	35935	0.730966853644763
JN555585-	35938	0.730966853644763
JN555585-	101477	0.8559536304832931
JN555585-	35943	0.7612131405128836
JN555585-	68710	0.9091465696488865
JN555585-	134245	0.3584539710124763
JN555585-	68713	0.9091465696488865
JN555585-	68712	0.9091465696488865
JN555585-	134251	0.9573556626915063
JN555585-	134254	0.3723931619703504
JN555585-	101484	0.8624964763500651
JN555585-	134255	0.3723931619703504
JN555585-	101486	0.8690691302735514
JN555585-	101491	0.8690691302735514
JN555585-	35955	0.5777669994169522
JN555585-	19572	0.9928044986957963
JN555585-	101493	0.8690691302735514
JN555585-	101492	0.8690691302735514
JN555585-	35967	0.3677317846004871
JN555585-	101504	0.8956633402852644
JN555585-	35970	0.14800116298755384
JN555585-	101507	1.487351704194734
JN555585-	101508	0.8956633402852644
JN555585-	101511	0.8956633402852644
JN555585-	101515	0.8956633402852644
JN555585-	134280	0.41023651311502274
JN555585-	68746	0.929610672208602
JN555585-	134295	0.43928504562552106
JN555585-	101534	0.8889686877112559
JN555585-	117925	4.182653306385235
JN555585-	101540	0.8889686877112559
JN555585-	117924	1.452385658151148
JN555585-	117927	0.8608579809543111
JN555585-	134308	0.4490993354524767
JN555585-	117926	3.1587683816323477
JN555585-	134314	1.7858751947471527
JN555585-	117928	0.442549062947415
JN555585-	134315	4.750771393791237
JN555585-	134313	2.478949263199037
JN555585-	134318	2.2812861104900164
JN555585-	134319	1.0389941317158637
JN555585-	134316	2.2812861104900164
JN555585-	68785	0.9434164717336324
JN555585-	134323	1.4589808469664407
JN555585-	134320	0.4490993354524767
JN555585-	134327	0.4540316309947074
JN555585-	134325	0.4540316309947074
JN555585-	68793	0.9434164717336324
JN555585-	134330	0.4540316309947074
JN555585-	52410	1.0000000001
JN555585-	134329	0.4540316309947074
JN555585-	68796	0.9434164717336324
JN555585-	134335	0.4490993354524767
JN555585-	134332	0.4540316309947074
JN555585-	134338	3.0841604477639986
JN555585-	36035	0.3927683355378111
JN555585-	134342	0.4441838450383603
JN555585-	134341	0.4441838450383603
JN555585-	36045	0.3990959555098223
JN555585-	36046	1.1424170447158517
JN555585-	36047	1.1424170447158517
JN555585-	36048	1.1360615496760285
JN555585-	68817	0.9643760903692788
JN555585-	134354	0.4540316309947074
JN555585-	36049	0.807805834816655
JN555585-	117971	0.4327790817661109
JN555585-	36051	2.418247055854734
JN555585-	117973	0.851065895573661
JN555585-	36054	0.807805834816655
JN555585-	117975	2.581083541201417
JN555585-	36055	1.624662624641414
JN555585-	36056	3.1071488577607895
JN555585-	117977	6.332068125303734
JN555585-	68824	0.963594353298603
JN555585-	117976	0.4327790817661109
JN555585-	36058	0.8109661757099832
JN555585-	117979	2.8906394406957694
JN555585-	36059	1.6278438718860937
JN555585-	117978	1.668212903011915
JN555585-	36060	1.3959286764311394
JN555585-	117981	1.1762506397917274
JN555585-	85214	1.556393348624385
JN555585-	36064	0.38332863965150565
JN555585-	36065	1.120294233817712
JN555585-	36066	0.37706964917982333
JN555585-	85218	0.9643760903692788
JN555585-	36068	3.241757746303379
JN555585-	36069	1.3833286396515057
JN555585-	36070	3.6206665625028354
JN555585-	101607	0.8949179536871066
JN555585-	36071	3.926699076788699
JN555585-	134373	1.0389941317158637
JN555585-	36072	2.129733929704017
JN555585-	36073	1.8015058464609168
JN555585-	36074	1.605721060987954
JN555585-	36075	1.1171613443327488
JN555585-	36076	1.380195750166543
JN555585-	36081	0.37395030733564455
JN555585-	36082	0.37395030733564455
JN555585-	85234	0.9643760903692788
JN555585-	36086	0.37395030733564455
JN555585-	19704	0.9503692323753996
JN555585-	36088	1.1171613443327488
JN555585-	85245	0.9643760903692788
JN555585-	36096	0.3801957501665429
JN555585-	36097	0.3801957501665429
JN555585-	36098	0.38332863965150565
JN555585-	36099	0.7983661389303496
JN555585-	101634	0.9288475430034836
JN555585-	36100	2.139235797471172
JN555585-	36101	0.7983661389303496
JN555585-	36103	0.37706964917982333
JN555585-	101641	0.9426460067067036
JN555585-	101643	0.9426460067067036
JN555585-	36107	0.3677317846004871
JN555585-	36110	0.3677317846004871
JN555585-	118030	0.6761495930816093
JN555585-	19733	1.936497057793842
JN555585-	85278	0.9643760903692788
JN555585-	101665	0.9288475430034836
JN555585-	19746	0.9227570011675397
JN555585-	134433	0.8300749986576876
JN555585-	118052	0.07970669988899289
JN555585-	101671	0.07476016340564844
JN555585-	101670	0.9288475430034836
JN555585-	134441	0.8956633402852644
JN555585-	134444	0.8823049574302454
JN555585-	19760	0.9227570011675397
JN555585-	101684	0.9288475430034836
JN555585-	101686	0.9288475430034836
JN555585-	134459	1.4672674581514016
JN555585-	68922	0.12343401014133787
JN555585-	101693	0.9288475430034836
JN555585-	134462	0.8756718650977982
JN555585-	19777	0.9227570011675397
JN555585-	19786	0.9159357353115254
JN555585-	134483	0.6049372005824225
JN555585-	134488	0.6049372005824225
JN555585-	134496	0.5994620705162712
JN555585-	19816	2.244685096054902
JN555585-	118126	0.9573556626915063
JN555585-	68983	0.9565777194380194
JN555585-	118134	0.9714308479032291
JN555585-	118139	0.9714308479032291
JN555585-	101754	0.855228475540332
JN555585-	101756	0.848718434228272
JN555585-	68992	0.9565777194380194
JN555585-	134534	0.5670405928238937
JN555585-	52617	1.0000000001
JN555585-	134537	0.5510990489548722
JN555585-	134543	1.5617071485208531
JN555585-	134546	0.5563933486243852
JN555585-	134544	0.5510990489548722
JN555585-	36246	3.0921123303256928
JN555585-	36247	8.20019555441284
JN555585-	36248	4.556393348624385
JN555585-	36249	3.5301140238255364
JN555585-	134555	0.545824106914198
JN555585-	69022	0.9565777194380194
JN555585-	134566	0.545824106914198
JN555585-	134567	0.545824106914198
JN555585-	69032	1.5493385910904351
JN555585-	134571	1.5510990489548724
JN555585-	19882	0.9227570011675397
JN555585-	134569	2.374395514881498
JN555585-	134574	3.299901788657363
JN555585-	69036	0.9573556626915063
JN555585-	134575	2.747692000859265
JN555585-	134573	0.5405683814627028
JN555585-	134578	1.8783214435117477
JN555585-	134579	1.8783214435117477
JN555585-	134576	0.5405683814627028
JN555585-	134577	1.8783214435117477
JN555585-	19892	1.5214595585149981
JN555585-	134580	0.5405683814627028
JN555585-	101814	0.8365012678171205
JN555585-	134581	0.5405683814627028
JN555585-	101817	0.8365012678171205
JN555585-	101816	1.4279187906755764
JN555585-	19899	0.929610672208602
JN555585-	101821	0.8365012678171205
JN555585-	101820	0.8365012678171205
JN555585-	101823	0.8365012678171205
JN555585-	101825	1.4279187906755764
JN555585-	101826	0.8365012678171205
JN555585-	69060	0.9573556626915063
JN555585-	134596	0.5405683814627028
JN555585-	101834	0.8365012678171205
JN555585-	19917	0.9573556626915063
JN555585-	134607	1.0639117639201932
JN555585-	118223	0.9227570011675397
JN555585-	101841	0.8300749986576876
JN555585-	134610	0.45898084696644087
JN555585-	19922	0.9573556626915063
JN555585-	101842	1.4150374993788437
JN555585-	134609	0.45898084696644087
JN555585-	134615	0.4540316309947074
JN555585-	19929	0.9573556626915063
JN555585-	101853	0.8173077025838096
JN555585-	134620	0.4344028242457749
JN555585-	101856	0.8236772274595371
JN555585-	101863	1.4150374993788437
JN555585-	101865	0.8236772274595371
JN555585-	134634	0.4198545156766197
JN555585-	134635	0.4246876694125632
JN555585-	134638	0.4295370690739587
JN555585-	101868	0.8236772274595371
JN555585-	134637	1.014499569795115
JN555585-	101873	0.8236772274595371
JN555585-	101876	0.8236772274595371
JN555585-	52730	0.9785202726895487
JN555585-	134648	0.4490993354524767
JN555585-	118266	0.543193850869526
JN555585-	118269	0.543193850869526
JN555585-	52734	1.5706072078440863
JN555585-	134653	0.4490993354524767
JN555585-	101889	0.8109661757099832
JN555585-	134660	0.4540316309947074
JN555585-	134661	0.4490993354524767
JN555585-	134664	0.4490993354524767
JN555585-	118282	0.5379476813035671
JN555585-	118285	0.5379476813035671
JN555585-	118287	0.5327205196400177
JN555585-	134668	0.45898084696644087
JN555585-	118290	0.48146486111781983
JN555585-	36379	0.6213774046786004
JN555585-	134686	1.2746223802090058
JN555585-	52768	0.9714308479032291
JN555585-	85540	0.98564470712293
JN555585-	134702	0.6665762663748082
JN555585-	118319	1.0714717552330382
JN555585-	134707	1.9885043612621705
JN555585-	134704	1.257275136645109
JN555585-	85554	0.98564470712293
JN555585-	134705	2.6838542578066438
JN555585-	118325	0.4714286812292423
JN555585-	101940	0.7983661389303496
JN555585-	118324	0.47643804404298706
JN555585-	134711	0.6382316406808466
JN555585-	118327	2.076533848289299
JN555585-	101942	0.8046524017777809
JN555585-	134709	1.6382316406808466
JN555585-	101949	0.8173077025838096
JN555585-	134718	0.6270479021881709
JN555585-	36415	0.7130242525501527
JN555585-	118337	0.4714286812292423
JN555585-	134723	0.6270479021881709
JN555585-	134720	1.6326289344514704
JN555585-	36419	1.7320687511427721
JN555585-	36420	2.227112939713047
JN555585-	36421	4.089165023125588
JN555585-	36422	2.227112939713047
JN555585-	101961	0.8236772274595371
JN555585-	36426	0.3958337654962625
JN555585-	118347	0.461461836470196
JN555585-	134728	1.2120104029093273
JN555585-	36428	2.5144761883802897
JN555585-	118349	1.7983661389303496
JN555585-	36429	2.424590847583389
JN555585-	118348	1.4714286812292423
JN555585-	36430	3.0290482066713476
JN555585-	118351	1.0513991526066442
JN555585-	36431	4.022657949552936
JN555585-	118350	5.313031694498966
JN555585-	36432	0.7225150771271878
JN555585-	36433	0.398208416328634
JN555585-	36434	0.7201365112159965
JN555585-	36436	0.7201365112159965
JN555585-	118356	0.461461836470196
JN555585-	36438	1.2103243982183176
JN555585-	134747	0.6438561898747247
JN555585-	69210	1.6838542578066436
JN555585-	69213	2.2804514590112035
JN555585-	101981	0.8429562899544201
JN555585-	36447	2.117787378299008
JN555585-	69217	4.101598140107807
JN555585-	101985	0.8429562899544201
JN555585-	36449	0.9855494829609817
JN555585-	69216	0.6723126359239529
JN555585-	36450	0.9855494829609817
JN555585-	69219	4.321928094987363
JN555585-	36451	0.9855494829609817
JN555585-	69224	0.6723126359239529
JN555585-	118379	0.4714286812292423
JN555585-	36459	0.9855494829609817
JN555585-	134761	0.5777669994169522
JN555585-	36461	0.7201365112159965
JN555585-	102001	1.434402824245775
JN555585-	102000	0.8429562899544201
JN555585-	36466	0.7225150771271878
JN555585-	102003	1.434402824245775
JN555585-	118387	0.48146486111781983
JN555585-	134774	1.1046973787666934
JN555585-	118388	2.9921521382773153
JN555585-	134775	0.5094298696537988
JN555585-	102007	1.434402824245775
JN555585-	102006	1.434402824245775
JN555585-	36473	1.5776713015186667
JN555585-	36474	1.2103243982183176
JN555585-	85627	0.98564470712293
JN555585-	52868	0.9573556626915063
JN555585-	134790	0.5094298696537988
JN555585-	36485	1.4077463000763546
JN555585-	36486	1.4077463000763546
JN555585-	36487	2.0023101608790723
JN555585-	102022	0.7734914702913204
JN555585-	36489	0.398208416328634
JN555585-	36490	0.4005869822398254
JN555585-	134792	0.5094298696537988
JN555585-	36491	0.7248975710480757
JN555585-	20108	0.9875505131528362
JN555585-	36492	1.7368694178943782
JN555585-	36493	2.5193334249426487
JN555585-	36494	0.9903184118074996
JN555585-	36495	1.5824639942559393
JN555585-	36496	0.7248975710480757
JN555585-	134802	0.4991979470428424
JN555585-	36498	0.4005869822398254
JN555585-	102034	1.7734914702913203
JN555585-	134801	0.4991979470428424
JN555585-	118422	1.0918275785156515
JN555585-	134805	1.5249151171512176
JN555585-	118425	0.5068650777944951
JN555585-	134808	2.4068169925738756
JN555585-	134814	0.5940076404241633
JN555585-	134813	1.1844245712374273
JN555585-	134819	0.5994620705162712
JN555585-	20130	0.9592244388010485
JN555585-	134827	0.6159501933048402
JN555585-	102058	0.7673392433097249
JN555585-	118444	0.522322672534693
JN555585-	118446	0.522322672534693
JN555585-	69297	0.6608626151804148
JN555585-	102065	1.3646325459416007
JN555585-	134842	0.5094298696537988
JN555585-	102076	0.7612131405128836
JN555585-	134851	1.4839848530963353
JN555585-	134849	0.5094298696537988
JN555585-	134854	1.0588936891535687
JN555585-	134855	1.0588936891535687
JN555585-	134852	0.4689305073740458
JN555585-	134858	1.053893008095202
JN555585-	134856	1.0588936891535687
JN555585-	134862	1.053893008095202
JN555585-	134860	0.45898084696644087
JN555585-	134861	0.45898084696644087
JN555585-	102096	0.742989381893976
JN555585-	134864	0.4639470998597903
JN555585-	134870	2.6338721013021025
JN555585-	134868	0.43928504562552106
JN555585-	134869	0.4295370690739587
JN555585-	134875	0.4295370690739587
JN555585-	36571	0.19264507804239583
JN555585-	52955	1.8823049574302455
JN555585-	134873	1.0096501701337195
JN555585-	134876	0.4295370690739587
JN555585-	52959	1.4606343658189544
JN555585-	102115	0.6551715031025588
JN555585-	36579	0.22600367498882679
JN555585-	36581	0.21340363820919336
JN555585-	102116	1.245825115901571
JN555585-	102119	0.6049372005824225
JN555585-	134884	0.4198545156766197
JN555585-	20199	0.7509047984535147
JN555585-	36584	0.22179142370191218
JN555585-	102121	0.5723938273181007
JN555585-	102120	0.5940076404241633
JN555585-	52971	2.7097441255311816
JN555585-	102122	2.1789701411453195
JN555585-	102124	1.1627295001381084
JN555585-	52974	2.7097441255311816
JN555585-	52975	1.4606343658189544
JN555585-	69361	0.98564470712293
JN555585-	134899	0.386468347182073
JN555585-	134896	0.39119075742447623
JN555585-	20212	0.9662539883953641
JN555585-	36601	0.5670405928238937
JN555585-	20218	0.9662539883953641
JN555585-	36602	1.1573563280392567
JN555585-	20220	1.5582804580560967
JN555585-	102143	0.5617071485208531
JN555585-	36610	0.5940076404241633
JN555585-	118530	0.9364970577938422
JN555585-	36612	0.5777669994169522
JN555585-	36615	0.5723938273181007
JN555585-	102155	0.5563933486243852
JN555585-	69386	0.98564470712293
JN555585-	118538	1.9503692323753996
JN555585-	36623	0.5617071485208531
JN555585-	134925	0.3959286764311393
JN555585-	134930	2.9036154636756577
JN555585-	134931	0.4006822064017738
JN555585-	134928	0.4006822064017738
JN555585-	134929	1.4102365131150227
JN555585-	134932	0.39119075742447623
JN555585-	118550	0.9503692323753996
JN555585-	134933	1.7273795454370082
JN555585-	134937	0.39119075742447623
JN555585-	134943	0.386468347182073
JN555585-	36638	0.5405683814627028
JN555585-	134941	0.38176134450454546
JN555585-	102177	0.5617071485208531
JN555585-	102176	1.1466696492420096
JN555585-	118562	0.8429562899544201
JN555585-	118565	1.4214637685382767
JN555585-	134951	2.415037499378844
JN555585-	36646	0.5301140238255365
JN555585-	36647	0.5301140238255365
JN555585-	134952	0.4006822064017738
JN555585-	102189	0.5353317330965559
JN555585-	102188	1.1307866076353543
JN555585-	102190	0.5353317330965559
JN555585-	134957	0.4344028242457749
JN555585-	36657	2.363748270681989
JN555585-	36658	1.8677522018015604
JN555585-	134960	0.43928504562552106
JN555585-	36659	0.5301140238255365
JN555585-	134966	0.4639470998597903
JN555585-	36661	0.5301140238255365
JN555585-	134967	1.0489096005809466
JN555585-	36662	1.120294233817712
JN555585-	36663	0.5301140238255365
JN555585-	134965	0.4639470998597903
