Ref	Pos	Value	x	y
JN555585-	89532	1.92275700116754	5041	0.649502753015867
JN555585-	24009	2.26534456662099	5054	0.649502753015867
JN555585-	40394	1.95935801560265	5056	0.649502753015867
JN555585-	40438	1.83650126781712	5095	0.651389862560132
JN555585-	122365	1.92809843212307	5099	0.655171503102559
JN555585-	40469	1.85725982798392	5115	0.655171503102559
JN555585-	73255	4.13289427059735	5123	0.655171503102559
JN555585-	73256	2.04097178115631	5127	0.655171503102559
JN555585-	138814	3.87378228389658	5139	0.655171503102559
JN555585-	138812	2.48490230625342	5141	0.655171503102559
JN555585-	122435	2.31674445236802	5144	0.655171503102559
JN555585-	56988	2.47393118843241	5185	0.660862615180415
JN555585-	138910	6.41297230764464	5187	0.660862615180415
JN555585-	73372	1.89432192220546	5188	0.660862615180415
JN555585-	138911	3.37706964917982	5189	0.660862615180415
JN555585-	56992	3.71885816642803	5196	0.660862615180415
JN555585-	56995	4.28458407438612	5201	0.660862615180415
JN555585-	138913	1.85502135578792	5202	0.660862615180415
JN555585-	24244	2.23786383019889	5216	0.662764652424789
JN555585-	106189	2.23446525373702	5231	0.666576266374808
JN555585-	106213	2.62148837684627	5254	0.666576266374808
JN555585-	73448	2.01936532496693	5260	0.666576266374808
JN555585-	73451	2.92836212601134	5261	0.666576266374808
JN555585-	106223	2.18442457123743	5266	0.666576266374808
JN555585-	106222	2.61043318833727	5267	0.666576266374808
JN555585-	73489	2.5405683814627	5289	0.666576266374808
JN555585-	122640	2.35845397101248	5293	0.666576266374808
JN555585-	122644	1.86775220180156	5297	0.666576266374808
JN555585-	122653	2.5458241069142	5307	0.666576266374808
JN555585-	139038	2.521459558515	5308	0.666824369951042
JN555585-	122656	1.8416629729329	5313	0.670397977327217
JN555585-	122667	2.47393118843241	5325	0.672312635923953
JN555585-	122666	3.3167847917114	5327	0.672312635923953
JN555585-	139061	1.92275700116754	5341	0.672312635923953
JN555585-	73528	1.89432192220546	5344	0.672312635923953
JN555585-	40762	2.88053633349843	5346	0.672312635923953
JN555585-	40764	5.3894476561312	5348	0.672312635923953
JN555585-	40766	8.7956513872115	5350	0.672312635923953
JN555585-	40768	2.31511041080174	5353	0.672312635923953
JN555585-	57184	1.91572308956851	5361	0.672312635923953
JN555585-	57192	2.51435850213985	5366	0.672312635923953
JN555585-	106371	2.47192883552126	5379	0.672312635923953
JN555585-	122765	2.78587519474715	5391	0.674076369031912
JN555585-	106389	2.31992574207621	5402	0.678071905212638
JN555585-	106388	1.94937392703003	5404	0.678071905212638
JN555585-	106391	2.14201900497243	5406	0.678071905212638
JN555585-	122775	1.86775220180156	5407	0.678071905212638
JN555585-	106390	1.94539955801273	5408	0.678071905212638
JN555585-	122778	3.50635266612479	5411	0.678071905212638
JN555585-	122787	2.55639334862439	5419	0.678071905212638
JN555585-	106405	2.14201900497243	5421	0.678071905212638
JN555585-	106425	1.87189517435231	5444	0.678071905212638
JN555585-	90061	3.91114006870988	5462	0.678071905212638
JN555585-	90064	3.24530681338445	5470	0.680960184537464
JN555585-	139254	2.25153876709596	5490	0.683854257806644
JN555585-	40959	1.84270748490548	5501	0.683854257806644
JN555585-	73753	1.98768673866115	5521	0.683854257806644
JN555585-	73755	3.209227962238	5523	0.683854257806644
JN555585-	106539	5.09309711321229	5534	0.685786870340643
JN555585-	106538	7.17730945873282	5536	0.685786870340643
JN555585-	106541	6.23004808567742	5537	0.685786870340643
JN555585-	24631	3.77712272073819	5548	0.689427205724723
JN555585-	24632	1.94341647173363	5550	0.689659879487849
JN555585-	24634	3.47966755798156	5552	0.689659879487849
JN555585-	41023	4.0000000001	5557	0.68965987948785
JN555585-	41024	2.15521265002094	5559	0.68965987948785
JN555585-	73796	1.99177949329503	5567	0.68965987948785
JN555585-	73798	4.29956028195891	5568	0.68965987948785
JN555585-	24682	2.83078761662273	5581	0.68965987948785
JN555585-	73942	5.28630418525664	5639	0.695488958290047
JN555585-	73952	1.79585928331977	5644	0.695488958290047
JN555585-	106751	2.6487264246641	5681	0.695488958290047
JN555585-	123154	2.47368229777417	5698	0.70003902511263
JN555585-	106774	2.05874636248337	5702	0.701341684535485
JN555585-	106776	4.94040667554342	5705	0.701341684535485
JN555585-	106778	2.29119141828027	5706	0.701341684535485
JN555585-	90407	1.80465240177778	5718	0.701341684535485
JN555585-	123177	2.05889368915357	5721	0.701341684535485
JN555585-	90416	3.00642626925943	5731	0.701341684535485
JN555585-	24894	1.91457534352313	5742	0.701341684535485
JN555585-	41279	3.87302714384223	5743	0.701341684535485
JN555585-	90440	2.13923579747117	5754	0.701341684535485
JN555585-	41325	4.0052557255515	5777	0.701341684535485
JN555585-	139644	5.65679524558222	5805	0.707218250872154
JN555585-	123271	3.88615915412443	5810	0.707218250872154
JN555585-	123273	2.15200309354505	5812	0.707218250872154
JN555585-	41356	2.0538930080952	5819	0.707218250872154
JN555585-	57748	2.61043318833727	5827	0.707218250872154
JN555585-	123284	2.21201040290933	5831	0.707218250872154
JN555585-	57750	3.83650126781712	5833	0.707218250872154
JN555585-	57751	1.91593573531153	5834	0.707218250872154
JN555585-	57754	1.9105018492609	5838	0.707218250872154
JN555585-	57765	1.90508835307453	5845	0.707218250872154
JN555585-	74161	2.11403524334603	5852	0.707218250872154
JN555585-	41394	1.90508835307453	5854	0.707218250872154
JN555585-	106981	3.23689199113156	5888	0.709182437752668
JN555585-	106987	1.97143084790323	5895	0.711805520211316
JN555585-	90617	3.70134168453548	5902	0.713118852311839
JN555585-	90619	3.79468109212249	5903	0.713118852311839
JN555585-	74258	2.200912694026	5919	0.713118852311839
JN555585-	25115	6.82219343113324	5923	0.713118852311839
JN555585-	25117	3.79715260034129	5926	0.713118852311839
JN555585-	25120	2.36773178460049	5932	0.713118852311839
JN555585-	74311	2.20645087756743	5950	0.713118852311839
JN555585-	74313	2.43440282424578	5952	0.713118852311839
JN555585-	90706	1.9105018492609	5961	0.713118852311839
JN555585-	107123	2.16704249300919	5984	0.713118852311839
JN555585-	107122	2.89552640373342	5985	0.713118852311839
JN555585-	107124	5.94686707141946	5989	0.716907942075716
JN555585-	107126	7.13159112443764	5992	0.717066036828501
JN555585-	107128	3.36675966488462	5994	0.717066036828501
JN555585-	41595	1.95438758955464	5996	0.718054522913744
JN555585-	90756	2.1456053223469	6003	0.719043686268944
JN555585-	41613	7.98935275590049	6010	0.719043686268944
JN555585-	41615	5.93553064375242	6011	0.719043686268944
JN555585-	25232	2.13289427059735	6012	0.719043686268944
JN555585-	90773	1.83650126781712	6017	0.719043686268944
JN555585-	58047	1.90914656964889	6031	0.719043686268944
JN555585-	107235	2.38332863965151	6043	0.719043686268944
JN555585-	74483	1.97143084790323	6050	0.719043686268944
JN555585-	90929	1.93649705779384	6084	0.723007135730027
JN555585-	123731	3.95653197152389	6095	0.72499295260013
JN555585-	74614	2.9311381419552	6114	0.72499295260013
JN555585-	74636	2.06491747678134	6121	0.72499295260013
JN555585-	25497	2.57776699941695	6129	0.72499295260013
JN555585-	25498	6.78283260302354	6130	0.72499295260013
JN555585-	25499	3.71451074343851	6131	0.72499295260013
JN555585-	25500	4.34761473865101	6132	0.72499295260013
JN555585-	25501	2.58046110858622	6135	0.72499295260013
JN555585-	123840	2.2446850960549	6151	0.72499295260013
JN555585-	74762	2.20128124588518	6171	0.72499295260013
JN555585-	58381	2.47393118843241	6172	0.72499295260013
JN555585-	74769	1.93272842821833	6176	0.728972803512675
JN555585-	58385	4.7115429973863	6178	0.728972803512675
JN555585-	74768	2.20128124588518	6179	0.728972803512675
JN555585-	58386	1.97709959798992	6180	0.728972803512675
JN555585-	74771	3.46290513529357	6181	0.728972803512675
JN555585-	74773	3.93216808702304	6184	0.729770092862002
JN555585-	74803	2.80853093094221	6197	0.730966853644763
JN555585-	74802	2.32507586214839	6198	0.730966853644763
JN555585-	107579	2.40227020330497	6201	0.730966853644763
JN555585-	107582	3.9764315289616	6204	0.730966853644763
JN555585-	91358	3.43409339918228	6274	0.730966853644763
JN555585-	91363	1.79806747536381	6280	0.73296366370871
JN555585-	91371	2.82337327836897	6293	0.735873056874621
JN555585-	91370	3.99968295925639	6294	0.735964070659832
JN555585-	91372	3.34730623991082	6296	0.736725165357202
JN555585-	9492	2.12658049666514	6321	0.736965594266206
JN555585-	9496	2.62466262464141	6324	0.736965594266206
JN555585-	25892	1.96578428476209	6328	0.736965594266206
JN555585-	25906	2.223194141402	6338	0.736965594266206
JN555585-	9528	2.12658049666514	6342	0.736965594266206
JN555585-	9533	1.79836613893035	6347	0.736965594266206
JN555585-	25921	3.25727513664511	6354	0.736965594266206
JN555585-	25922	1.95455702933883	6356	0.736965594266206
JN555585-	25925	2.223194141402	6360	0.736965594266206
JN555585-	25927	1.95455702933883	6362	0.736965594266206
JN555585-	25936	2.82509650454487	6366	0.736965594266206
JN555585-	124253	2.25237681245261	6372	0.736965594266206
JN555585-	124255	7.45691260454257	6373	0.736965594266206
JN555585-	124257	5.00071261806504	6374	0.736965594266206
JN555585-	124256	5.872590138085	6375	0.736965594266206
JN555585-	140647	2.31692741297684	6378	0.736965594266206
JN555585-	140644	4.46198558249512	6379	0.736965594266206
JN555585-	75136	2.22431729836094	6393	0.74097865677283
JN555585-	58800	1.94341647173363	6423	0.742989381893976
JN555585-	58805	4.89288373771464	6429	0.742989381893976
JN555585-	58808	2.37239316197035	6432	0.742989381893976
JN555585-	9687	3.00642626925943	6461	0.742989381893976
JN555585-	58858	2.57060720784409	6469	0.742989381893976
JN555585-	58888	2.41023651311502	6495	0.742989381893976
JN555585-	58890	2.41503749937884	6497	0.742989381893976
JN555585-	140820	2.2584251526812	6509	0.744841727513335
JN555585-	124451	1.9296106722086	6519	0.747826586609169
JN555585-	9764	3.13289427059735	6521	0.747826586609169
JN555585-	91693	2.19099722516091	6528	0.748735371494735
JN555585-	42556	1.90238920347358	6531	0.749038426566781
JN555585-	108170	3.521459558515	6560	0.749038426566781
JN555585-	91843	5.31781198651513	6580	0.749038426566781
JN555585-	124622	4.65727670563705	6587	0.749038426566781
JN555585-	124624	2.35230174403088	6589	0.749038426566781
JN555585-	75483	2.52639860832655	6596	0.749038426566781
JN555585-	91877	2.04358769515852	6610	0.749038426566781
JN555585-	91876	5.26069867377406	6612	0.749038426566781
JN555585-	91878	1.87697081219433	6615	0.749038426566781
JN555585-	141029	2.42146376853828	6616	0.749038426566781
JN555585-	91944	3.62914538387275	6661	0.753591912853615
JN555585-	59187	1.95735566269151	6667	0.755112940976465
JN555585-	141119	2.75511294097647	6672	0.755112940976465
JN555585-	141146	3.62466262464141	6700	0.755112940976465
JN555585-	92013	2.36583097200284	6710	0.755112940976465
JN555585-	124795	3.36906207057846	6716	0.755112940976465
JN555585-	124797	1.83650126781712	6718	0.755112940976465
JN555585-	124800	3.0052557255515	6719	0.755112940976465
JN555585-	124808	4.265344566621	6726	0.755112940976465
JN555585-	92058	2.11403524334603	6738	0.755112940976465
JN555585-	124844	2.71049338290502	6746	0.758159816535329
JN555585-	124854	2.34268665515416	6753	0.760272967758275
JN555585-	75719	1.87269689400296	6759	0.760873562841847
JN555585-	75742	1.87931629098166	6776	0.761213140512884
JN555585-	26610	2.84233034661932	6784	0.761213140512884
JN555585-	26613	3.36773178460049	6787	0.761213140512884
JN555585-	26614	1.9507792636531	6788	0.761213140512884
JN555585-	26615	8.15608478736579	6789	0.761213140512884
JN555585-	59420	1.83007499865769	6802	0.761213140512884
JN555585-	43051	3.32192809498736	6811	0.761213140512884
JN555585-	26721	3.49880585707144	6836	0.761213140512884
JN555585-	92383	2.05289494853213	6892	0.767339243309725
JN555585-	92395	2.75511294097647	6899	0.767339243309725
JN555585-	43249	2.26534456662099	6907	0.767339243309725
JN555585-	59641	1.90914656964889	6916	0.767339243309725
JN555585-	92412	2.05889368915357	6919	0.767339243309725
JN555585-	43360	3.46063436581895	6952	0.767339243309725
JN555585-	92539	1.80368349982402	6960	0.767339243309725
JN555585-	92545	2.40129276766126	6961	0.767339243309725
JN555585-	43394	1.83007499865769	6962	0.767339243309725
JN555585-	108959	3.17136841841198	6982	0.77254326456877
JN555585-	108961	1.81096617570998	6985	0.773051154599496
JN555585-	27045	9.89178370331831	6988	0.77349147029132
JN555585-	92753	8.68746742109534	7035	0.77349147029132
JN555585-	92754	4.36773178460049	7037	0.77349147029132
JN555585-	109163	3.07160474090312	7048	0.77349147029132
JN555585-	109167	5.79508134043714	7051	0.77349147029132
JN555585-	109166	2.70839644206944	7053	0.77349147029132
JN555585-	109169	3.28310884609683	7054	0.77349147029132
JN555585-	109168	4.8013974668612	7055	0.77349147029132
JN555585-	109170	2.37706964917982	7057	0.77349147029132
JN555585-	10945	2.77349147029132	7082	0.777607578763552
JN555585-	125632	1.99238234904639	7083	0.777607578763552
JN555585-	10947	2.57469416536733	7085	0.779227840051292
JN555585-	10948	3.10780328963452	7086	0.779227840051292
JN555585-	10949	2.94959504666276	7087	0.779227840051292
JN555585-	10950	2.34617564123404	7088	0.779227840051292
JN555585-	142058	3.63785744925328	7103	0.779670045220444
JN555585-	142060	3.29808135303299	7111	0.779670045220444
JN555585-	109298	1.85836070178086	7115	0.779670045220444
JN555585-	109303	3.95790148338314	7118	0.779670045220444
JN555585-	109302	8.34920767949677	7119	0.779670045220444
JN555585-	109305	2.96015973556821	7120	0.779670045220444
JN555585-	142074	2.25153876709596	7121	0.779670045220444
JN555585-	60220	3.43404183444563	7150	0.779670045220444
JN555585-	43884	1.83650126781712	7168	0.785579105602341
JN555585-	142318	1.84944032352462	7232	0.785875194747153
JN555585-	11247	1.97143084790323	7233	0.785875194747153
JN555585-	142320	1.84944032352462	7241	0.785875194747153
JN555585-	44021	2.58084639234892	7243	0.785875194747153
JN555585-	125959	1.97547768096593	7256	0.790026837769806
JN555585-	125963	4.06319382658719	7263	0.791146632474501
JN555585-	125962	3.10780328963452	7264	0.791146632474501
JN555585-	125965	3.00412788572268	7265	0.791326680470529
JN555585-	125964	5.62890584840875	7267	0.791607600190243
JN555585-	125966	2.17218097548268	7270	0.792107148458667
JN555585-	27668	2.01741705317741	7272	0.792107148458667
JN555585-	27676	2.29218075159331	7277	0.792107148458667
JN555585-	27677	3.32795188261513	7278	0.792107148458667
JN555585-	142391	1.85595363048329	7294	0.792107148458667
JN555585-	60521	2.11403524334603	7320	0.792107148458667
JN555585-	109735	3.78295179954039	7349	0.792107148458667
JN555585-	109740	2.21759143517263	7354	0.792107148458667
JN555585-	60612	2.15200309354505	7377	0.796798843783389
JN555585-	109768	1.96015973556821	7385	0.797401448185661
JN555585-	60651	3.64860971984536	7408	0.79836613893035
JN555585-	60652	2.15200309354505	7409	0.79836613893035
JN555585-	60656	4.98434673578851	7413	0.79836613893035
JN555585-	60657	1.92503794241878	7414	0.79836613893035
JN555585-	27900	1.86906913027355	7420	0.79836613893035
JN555585-	11582	2.78587519474715	7447	0.79836613893035
JN555585-	11583	2.35845397101248	7449	0.79836613893035
JN555585-	44353	3.07231420491589	7452	0.79836613893035
JN555585-	77125	2.73696559426621	7458	0.79836613893035
JN555585-	11606	3.27673932122111	7471	0.79836613893035
JN555585-	93531	3.19099722516091	7475	0.79836613893035
JN555585-	93532	2.65679524558222	7478	0.79836613893035
JN555585-	77161	2.05289494853213	7487	0.79836613893035
JN555585-	77167	2.05289494853213	7493	0.79836613893035
JN555585-	28055	1.89538377557842	7509	0.801505846460917
JN555585-	93595	2.10159814010781	7511	0.802553935893783
JN555585-	142760	2.21089678259862	7523	0.804652401777781
JN555585-	93643	1.88230495743025	7535	0.804652401777781
JN555585-	93645	1.88230495743025	7537	0.804652401777781
JN555585-	110080	1.8160371652574	7579	0.804652401777781
JN555585-	110082	3.23577145123765	7580	0.804652401777781
JN555585-	110099	2.0790715710912	7591	0.804652401777781
JN555585-	110100	4.03719861805425	7594	0.804652401777781
JN555585-	142875	1.88230495743025	7596	0.804652401777781
JN555585-	110131	1.81096617570998	7621	0.804652401777781
JN555585-	44619	2.88896868771126	7633	0.804652401777781
JN555585-	77505	1.9296106722086	7673	0.810966175709983
JN555585-	110325	1.83007499865769	7693	0.810966175709983
JN555585-	77590	1.90914656964889	7708	0.810966175709983
JN555585-	12136	2.1456053223469	7733	0.810966175709983
JN555585-	12225	2.08314123540025	7766	0.810966175709983
JN555585-	77775	3.27462238020901	7785	0.810966175709983
JN555585-	12251	2.10159814010781	7804	0.810966175709983
JN555585-	28637	2.05764189294411	7808	0.810966175709983
JN555585-	12254	2.37083769546831	7809	0.810966175709983
JN555585-	45040	1.82847289406119	7829	0.815719705680618
JN555585-	143369	2.02914634575952	7855	0.81730770258381
JN555585-	28684	6.72235231909807	7856	0.81730770258381
JN555585-	28685	4.36857818828618	7857	0.81730770258381
JN555585-	28686	2.23383676536251	7859	0.81730770258381
JN555585-	28687	6.28737087295099	7860	0.81730770258381
JN555585-	143378	2.02914634575952	7861	0.81730770258381
JN555585-	61468	2.43874175997011	7868	0.81730770258381
JN555585-	61474	5.05889368915357	7875	0.81730770258381
JN555585-	61475	2.05889368915357	7877	0.81730770258381
JN555585-	61476	3.77685832138972	7878	0.81730770258381
JN555585-	12494	8.30633748254538	7980	0.821126041930205
JN555585-	12495	3.62101621351661	7981	0.822082207904157
JN555585-	12497	3.58810220835172	7982	0.822082207904157
JN555585-	78107	1.89566334028526	8002	0.823677227459537
JN555585-	28974	1.90914656964889	8012	0.823677227459537
JN555585-	29085	2.66985139840767	8067	0.823677227459537
JN555585-	61870	3.94835721270891	8071	0.823677227459537
JN555585-	61873	2.72380113478372	8072	0.823677227459537
JN555585-	61875	2.52521169309324	8075	0.823677227459537
JN555585-	61876	3.05169818746415	8076	0.823677227459537
JN555585-	29126	2.6830267871554	8084	0.823677227459537
JN555585-	111148	2.10780328963452	8133	0.826872566619344
JN555585-	62000	2.57469416536733	8137	0.827939254313697
JN555585-	127545	1.94688866364044	8145	0.828793172681857
JN555585-	29246	2.48062584100642	8154	0.830074998657688
JN555585-	29249	3.25153876709596	8159	0.830074998657688
JN555585-	111184	1.80465240177778	8168	0.830074998657688
JN555585-	78437	2.13606154967603	8176	0.830074998657688
JN555585-	62091	2.22881869059588	8203	0.830074998657688
JN555585-	78498	4.55639334862439	8224	0.830074998657688
JN555585-	62135	2.04097178115631	8246	0.830074998657688
JN555585-	78520	1.95269428532164	8252	0.830074998657688
JN555585-	144066	3.12029423381771	8260	0.830074998657688
JN555585-	144079	2.37706964917982	8272	0.830074998657688
JN555585-	111324	1.9296106722086	8281	0.832213909414022
JN555585-	111331	2.35845397101248	8286	0.833284555133578
JN555585-	111330	2.16119226499971	8287	0.833284555133578
JN555585-	111332	4.01936532496693	8289	0.834892014955463
JN555585-	111334	4.14462356317945	8294	0.836179273916625
JN555585-	13043	3.76471058474911	8305	0.836501267817121
JN555585-	45892	1.93649705779384	8364	0.836501267817121
JN555585-	62312	1.9378782881922	8382	0.836501267817121
JN555585-	62313	4.77349147029132	8383	0.836501267817121
JN555585-	62314	3.10893437165316	8387	0.836501267817121
JN555585-	62323	2.43440282424578	8397	0.836501267817121
JN555585-	144244	1.88699103827081	8403	0.836501267817121
JN555585-	62350	2.20645087756743	8428	0.836501267817121
JN555585-	144279	1.84607459452392	8433	0.836501267817121
JN555585-	144310	6.40634290527675	8466	0.842786051056616
JN555585-	144309	2.33145086910587	8470	0.84295628995442
JN555585-	111545	2.64385618987472	8471	0.84295628995442
JN555585-	78828	3.94341647173363	8516	0.84295628995442
JN555585-	78847	2.21759143517263	8530	0.84295628995442
JN555585-	111618	2.34007544169762	8538	0.84295628995442
JN555585-	78883	2.21759143517263	8560	0.84295628995442
JN555585-	46179	3.15200309354505	8583	0.84295628995442
JN555585-	46181	2.34792330352031	8585	0.84295628995442
JN555585-	46199	2.12553088218386	8605	0.843675301047793
JN555585-	46200	4.41005900526603	8606	0.843675301047793
JN555585-	144546	2.17044034180173	8625	0.849440323524619
JN555585-	144547	2.4575234319108	8626	0.849440323524619
JN555585-	144594	2.58572201388997	8654	0.849440323524619
JN555585-	144593	6.36196275678962	8659	0.849440323524619
JN555585-	111830	1.90238920347358	8663	0.849440323524619
JN555585-	144620	1.89342833590196	8676	0.849440323524619
JN555585-	144621	2.2220718581553	8678	0.849440323524619
JN555585-	29946	1.84944032352462	8691	0.849440323524619
JN555585-	13566	4.84985965067214	8695	0.849440323524619
JN555585-	46345	1.82367722745954	8709	0.849440323524619
JN555585-	46352	1.83007499865769	8716	0.849440323524619
JN555585-	46353	1.83007499865769	8717	0.849440323524619
JN555585-	46355	1.83007499865769	8718	0.849440323524619
JN555585-	111992	2.98723270402612	8763	0.849440323524619
JN555585-	144768	1.86249647635007	8773	0.849440323524619
JN555585-	144785	1.83650126781712	8784	0.849440323524619
JN555585-	144802	1.8520421187129	8792	0.852693301319707
JN555585-	144800	2.53011402382554	8794	0.852693301319707
JN555585-	144801	3.01053066759217	8795	0.852693301319707
JN555585-	46551	2.08260975812738	8807	0.854648614216381
JN555585-	46581	7.67768106752299	8825	0.855953630483293
JN555585-	46582	3.35571640844365	8827	0.855953630483293
JN555585-	46583	2.47526763599523	8828	0.855953630483293
JN555585-	112129	5.53221083404582	8834	0.855953630483293
JN555585-	112131	6.30223976006525	8837	0.855953630483293
JN555585-	112130	1.81413345478867	8838	0.855953630483293
JN555585-	46597	5.27617449982175	8839	0.855953630483293
JN555585-	112132	1.81413345478867	8840	0.855953630483293
JN555585-	144954	2.46505303713872	8861	0.855953630483293
JN555585-	13892	1.83007499865769	8874	0.855953630483293
JN555585-	112265	6.68859450464001	8899	0.855953630483293
JN555585-	79506	2.23786383019889	8913	0.855953630483293
JN555585-	145049	2.42843233323953	8924	0.855953630483293
JN555585-	112287	1.88896868771126	8927	0.855953630483293
JN555585-	145059	4.12940446115816	8932	0.855953630483293
JN555585-	145062	1.8499217836024	8934	0.855953630483293
JN555585-	14086	2.2584251526812	8973	0.859548522834282
JN555585-	145163	6.56200443588644	8975	0.859548522834282
JN555585-	46860	2.22431729836094	8978	0.859548522834282
JN555585-	145164	2.0868618436158	8982	0.85990304958859
JN555585-	145168	6.8984013555432	8984	0.860857980954311
JN555585-	30530	2.54432051632381	9004	0.862496476350065
JN555585-	30532	2.04692104748749	9006	0.862496476350065
JN555585-	30534	2.05889368915357	9008	0.862496476350065
JN555585-	63318	1.84684321203858	9020	0.862496476350065
JN555585-	63320	5.89803967812625	9021	0.862496476350065
JN555585-	96114	1.97143084790323	9034	0.862496476350065
JN555585-	79737	1.8756718650978	9040	0.862496476350065
JN555585-	145299	2.63885550881636	9059	0.862496476350065
JN555585-	112579	4.83650126781712	9082	0.862496476350065
JN555585-	112580	2.3167847917114	9084	0.862496476350065
JN555585-	79860	2.01936532496693	9110	0.862496476350065
JN555585-	112637	1.82623293236329	9115	0.865900781134954
JN555585-	112659	2.51457317292976	9128	0.86687491686064
JN555585-	79894	2.00965017013372	9133	0.86687491686064
JN555585-	145462	6.07669123224917	9162	0.869069130273551
JN555585-	145461	7.26059201534885	9165	0.869069130273551
JN555585-	79928	2.45898084696644	9167	0.869069130273551
JN555585-	79931	2.03406183617363	9168	0.869069130273551
JN555585-	145464	4.04156107108113	9169	0.869069130273551
JN555585-	79930	2.26138655305231	9170	0.869069130273551
JN555585-	145465	3.65450343407423	9171	0.869069130273551
JN555585-	63583	2.09365910731425	9204	0.869069130273551
JN555585-	47231	1.91593573531153	9215	0.869069130273551
JN555585-	112774	3.55639334862439	9222	0.869069130273551
JN555585-	63650	2.29512803564365	9232	0.869069130273551
JN555585-	63652	5.3010945915702	9235	0.869069130273551
JN555585-	63654	4.01624935174508	9239	0.869069130273551
JN555585-	145580	1.89969509430431	9251	0.869069130273551
JN555585-	145581	4.13174425456125	9253	0.869069130273551
JN555585-	63670	2.46948528340122	9260	0.869069130273551
JN555585-	80062	2.82367722745954	9268	0.869069130273551
JN555585-	80119	2.07704103586383	9292	0.869069130273551
JN555585-	14614	1.91593573531153	9307	0.871266685977797
JN555585-	112924	2.07096652145414	9312	0.872366720374126
JN555585-	31011	1.89432192220546	9321	0.872366720374126
JN555585-	112930	2.56856806257049	9322	0.873467594171068
JN555585-	112954	2.33400092728794	9346	0.875671865097798
JN555585-	112957	2.06491747678134	9348	0.875671865097798
JN555585-	63872	1.92275700116754	9403	0.875671865097798
JN555585-	31134	1.95735566269151	9424	0.875671865097798
JN555585-	31136	2.98564470712293	9426	0.875671865097798
JN555585-	47520	3.450741560277	9427	0.875671865097798
JN555585-	47543	1.82048894906918	9447	0.875671865097798
JN555585-	113089	4.02113876715815	9455	0.875671865097798
JN555585-	113090	4.80815664212316	9459	0.875671865097798
JN555585-	113112	2.99114908251773	9472	0.87732728127586
JN555585-	14826	3.74984688556294	9486	0.880975896957726
JN555585-	47619	1.85595363048329	9497	0.882039047621151
JN555585-	96785	2.48735170419473	9501	0.882304957430245
JN555585-	14873	2.10159814010781	9508	0.882304957430245
JN555585-	113193	3.87302714384223	9518	0.882304957430245
JN555585-	113194	1.79585928331977	9519	0.882304957430245
JN555585-	113196	3.94871077140315	9520	0.882304957430245
JN555585-	80469	2.09089605626157	9533	0.882304957430245
JN555585-	80471	9.03267349893738	9534	0.882304957430245
JN555585-	80473	4.96525708028303	9536	0.882304957430245
JN555585-	80472	3.96366943662371	9537	0.882304957430245
JN555585-	14991	3.11334147317594	9555	0.882304957430245
JN555585-	14992	1.90914656964889	9556	0.882304957430245
JN555585-	31487	2.00578235269401	9595	0.882304957430245
JN555585-	47906	5.99034421374615	9606	0.882304957430245
JN555585-	47909	6.66286430464181	9609	0.882304957430245
JN555585-	64349	1.88896868771126	9625	0.882304957430245
JN555585-	129911	1.83007499865769	9635	0.884522782680064
JN555585-	31607	7.36208522145935	9636	0.884522782680064
JN555585-	31608	5.02888112008713	9638	0.884522782680064
JN555585-	31610	3.9296106722086	9640	0.884522782680064
JN555585-	47997	2.10211421775269	9643	0.885632975148
JN555585-	64434	1.83650126781712	9668	0.888968687711256
JN555585-	97209	1.89566334028526	9670	0.888968687711256
JN555585-	97211	2.49410907037004	9671	0.888968687711256
JN555585-	130002	1.83007499865769	9685	0.888968687711256
JN555585-	64523	1.83650126781712	9703	0.888968687711256
JN555585-	15397	1.94341647173363	9717	0.888968687711256
JN555585-	81007	1.97143084790323	9747	0.888968687711256
JN555585-	64666	1.81730770258381	9774	0.893428335901956
JN555585-	64679	2.65031121201202	9783	0.893986762477881
JN555585-	31913	2.27229732726276	9785	0.894321922205463
JN555585-	15616	1.90914656964889	9825	0.895663340285264
JN555585-	15617	2.73696559426621	9826	0.895663340285264
JN555585-	15620	1.90914656964889	9827	0.895663340285264
JN555585-	114046	2.35845397101248	9848	0.895663340285264
JN555585-	114049	2.78587519474715	9849	0.895663340285264
JN555585-	114164	2.22431729836094	9879	0.895663340285264
JN555585-	130597	2.13764780056798	9894	0.895663340285264
JN555585-	130619	1.8093851398905	9910	0.895663340285264
JN555585-	32374	1.86906913027355	9929	0.895663340285264
JN555585-	16006	3.6577953808326	9935	0.895663340285264
JN555585-	32442	2.88896868771126	9946	0.897901812481264
JN555585+	114706	1.9296106722086	10047	0.902389203473578
JN555585+	98333	1.91189718081285	10060	0.902389203473578
JN555585+	131157	1.90914656964889	10094	0.902389203473578
JN555585+	98401	1.87756392443901	10102	0.905763930254234
JN555585+	98403	2.78587519474715	10104	0.905763930254234
JN555585+	131183	1.88896868771126	10112	0.907721333419602
JN555585+	98425	1.89119678847047	10124	0.909146569648887
JN555585+	65662	2.86249647635006	10130	0.909146569648887
JN555585+	131245	1.86906913027355	10148	0.909146569648887
JN555585+	98483	1.96320364397171	10151	0.909146569648887
JN555585+	114868	3.88615915412443	10158	0.909146569648887
JN555585+	98510	5.12101540088938	10182	0.909146569648887
JN555585+	114929	2.56917950358023	10210	0.909146569648887
